id,species,date,total_mgdmper_ind_per_species_per_date,prey_taxon,X,loc,sample,method,length_mm,total,notes,number,prey_mg_dm,mg_diet_dm
1046,spotfin,6/13/2017,29.44,unk_ins,46,above,foregut,dissection,61,42,NA,0,0.71,0
1046,spotfin,6/13/2017,29.44,terr_hymen,46,above,foregut,dissection,61,42,NA,0,0.71,0
1046,spotfin,6/13/2017,29.44,chiro_p,46,above,foregut,dissection,61,42,NA,0,0.85,0
1046,spotfin,6/13/2017,29.44,fish_yoy,46,above,foregut,dissection,61,42,NA,0,900,0
1046,spotfin,6/13/2017,29.44,sciaridae,46,above,foregut,dissection,61,42,NA,0,0.71,0
1046,spotfin,6/13/2017,29.44,coleo_ad,46,above,foregut,dissection,61,42,NA,0,0.71,0
1046,spotfin,6/13/2017,29.44,chiro_a,46,above,foregut,dissection,61,42,NA,0,0.99,0
1046,spotfin,6/13/2017,29.44,seed,46,above,foregut,dissection,61,42,NA,40,0.71,28.4
1046,spotfin,6/13/2017,29.44,spider,46,above,foregut,dissection,61,42,NA,0,0.71,0
1046,spotfin,6/13/2017,29.44,copepod,46,above,foregut,dissection,61,42,NA,0,0.42,0
1046,spotfin,6/13/2017,29.44,zoop,46,above,foregut,dissection,61,42,NA,0,0.001,0
1046,spotfin,6/13/2017,29.44,terr_hemip,46,above,foregut,dissection,61,42,NA,0,0.71,0
1046,spotfin,6/13/2017,29.44,coleo_l,46,above,foregut,dissection,61,42,NA,0,0.71,0
1046,spotfin,6/13/2017,29.44,mayfly,46,above,foregut,dissection,61,42,NA,0,0.71,0
1046,spotfin,6/13/2017,29.44,springtail,46,above,foregut,dissection,61,42,NA,0,0.42,0
1046,spotfin,6/13/2017,29.44,ostracod,46,above,foregut,dissection,61,42,NA,0,0.355,0
1046,spotfin,6/13/2017,29.44,chiro_l,46,above,foregut,dissection,61,42,NA,1,1.04,1.04
1047,quillback,6/13/2017,0,coleo_l,47,above,foregut,dissection,97,0,amorphous_detritus,0,0.71,0
1047,quillback,6/13/2017,0,corixid,47,above,foregut,dissection,97,0,amorphous_detritus,0,0.01,0
1047,quillback,6/13/2017,0,springtail,47,above,foregut,dissection,97,0,amorphous_detritus,0,0.42,0
1047,quillback,6/13/2017,0,unk_ins,47,above,foregut,dissection,97,0,amorphous_detritus,0,0.71,0
1047,quillback,6/13/2017,0,mayfly,47,above,foregut,dissection,97,0,amorphous_detritus,0,0.71,0
1047,quillback,6/13/2017,0,ostracod,47,above,foregut,dissection,97,0,amorphous_detritus,0,0.355,0
1047,quillback,6/13/2017,0,terr_hymen,47,above,foregut,dissection,97,0,amorphous_detritus,0,0.71,0
1047,quillback,6/13/2017,0,fish_yoy,47,above,foregut,dissection,97,0,amorphous_detritus,0,900,0
1047,quillback,6/13/2017,0,coleo_ad,47,above,foregut,dissection,97,0,amorphous_detritus,0,0.71,0
1047,quillback,6/13/2017,0,chiro_l,47,above,foregut,dissection,97,0,amorphous_detritus,0,1.04,0
1047,quillback,6/13/2017,0,copepod,47,above,foregut,dissection,97,0,amorphous_detritus,0,0.42,0
1047,quillback,6/13/2017,0,chiro_p,47,above,foregut,dissection,97,0,amorphous_detritus,0,0.85,0
1047,quillback,6/13/2017,0,spider,47,above,foregut,dissection,97,0,amorphous_detritus,0,0.71,0
1047,quillback,6/13/2017,0,zoop,47,above,foregut,dissection,97,0,amorphous_detritus,0,0.001,0
1047,quillback,6/13/2017,0,seed,47,above,foregut,dissection,97,0,amorphous_detritus,0,0.71,0
1047,quillback,6/13/2017,0,sciaridae,47,above,foregut,dissection,97,0,amorphous_detritus,0,0.71,0
1047,quillback,6/13/2017,0,chiro_a,47,above,foregut,dissection,97,0,amorphous_detritus,0,0.99,0
1047,quillback,6/13/2017,0,terr_hemip,47,above,foregut,dissection,97,0,amorphous_detritus,0,0.71,0
1048,spotfin,6/13/2017,0,fish_yoy,48,above,foregut,dissection,54,0,NA,0,900,0
1048,spotfin,6/13/2017,0,corixid,48,above,foregut,dissection,54,0,NA,0,0.01,0
1048,spotfin,6/13/2017,0,unk_ins,48,above,foregut,dissection,54,0,NA,0,0.71,0
1048,spotfin,6/13/2017,0,spider,48,above,foregut,dissection,54,0,NA,0,0.71,0
1048,spotfin,6/13/2017,0,springtail,48,above,foregut,dissection,54,0,NA,0,0.42,0
1048,spotfin,6/13/2017,0,coleo_ad,48,above,foregut,dissection,54,0,NA,0,0.71,0
1048,spotfin,6/13/2017,0,chiro_p,48,above,foregut,dissection,54,0,NA,0,0.85,0
1048,spotfin,6/13/2017,0,terr_hymen,48,above,foregut,dissection,54,0,NA,0,0.71,0
1048,spotfin,6/13/2017,0,seed,48,above,foregut,dissection,54,0,NA,0,0.71,0
1048,spotfin,6/13/2017,0,chiro_l,48,above,foregut,dissection,54,0,NA,0,1.04,0
1048,spotfin,6/13/2017,0,mayfly,48,above,foregut,dissection,54,0,NA,0,0.71,0
1048,spotfin,6/13/2017,0,chiro_a,48,above,foregut,dissection,54,0,NA,0,0.99,0
1048,spotfin,6/13/2017,0,sciaridae,48,above,foregut,dissection,54,0,NA,0,0.71,0
1048,spotfin,6/13/2017,0,coleo_l,48,above,foregut,dissection,54,0,NA,0,0.71,0
1048,spotfin,6/13/2017,0,copepod,48,above,foregut,dissection,54,0,NA,0,0.42,0
1048,spotfin,6/13/2017,0,ostracod,48,above,foregut,dissection,54,0,NA,0,0.355,0
1048,spotfin,6/13/2017,0,zoop,48,above,foregut,dissection,54,0,NA,0,0.001,0
1048,spotfin,6/13/2017,0,terr_hemip,48,above,foregut,dissection,54,0,NA,0,0.71,0
1049,bluegill,6/13/2017,21.36,chiro_l,49,above,foregut,dissection,68,70,NA,17,1.04,17.68
1049,bluegill,6/13/2017,21.36,corixid,49,above,foregut,dissection,68,70,NA,28,0.01,0.28
1049,bluegill,6/13/2017,21.36,chiro_p,49,above,foregut,dissection,68,70,NA,4,0.85,3.4
1049,bluegill,6/13/2017,21.36,seed,49,above,foregut,dissection,68,70,NA,0,0.71,0
1049,bluegill,6/13/2017,21.36,springtail,49,above,foregut,dissection,68,70,NA,0,0.42,0
1049,bluegill,6/13/2017,21.36,coleo_ad,49,above,foregut,dissection,68,70,NA,0,0.71,0
1049,bluegill,6/13/2017,21.36,fish_yoy,49,above,foregut,dissection,68,70,NA,0,900,0
1049,bluegill,6/13/2017,21.36,mayfly,49,above,foregut,dissection,68,70,NA,0,0.71,0
1049,bluegill,6/13/2017,21.36,coleo_l,49,above,foregut,dissection,68,70,NA,0,0.71,0
1049,bluegill,6/13/2017,21.36,spider,49,above,foregut,dissection,68,70,NA,0,0.71,0
1049,bluegill,6/13/2017,21.36,unk_ins,49,above,foregut,dissection,68,70,NA,0,0.71,0
1049,bluegill,6/13/2017,21.36,ostracod,49,above,foregut,dissection,68,70,NA,0,0.355,0
1049,bluegill,6/13/2017,21.36,terr_hemip,49,above,foregut,dissection,68,70,NA,0,0.71,0
1049,bluegill,6/13/2017,21.36,terr_hymen,49,above,foregut,dissection,68,70,NA,0,0.71,0
1049,bluegill,6/13/2017,21.36,chiro_a,49,above,foregut,dissection,68,70,NA,0,0.99,0
1049,bluegill,6/13/2017,21.36,sciaridae,49,above,foregut,dissection,68,70,NA,0,0.71,0
1049,bluegill,6/13/2017,21.36,zoop,49,above,foregut,dissection,68,70,NA,0,0.001,0
1049,bluegill,6/13/2017,21.36,copepod,49,above,foregut,dissection,68,70,NA,0,0.42,0
1050,bluegill,6/13/2017,15.5,chiro_a,50,above,foregut,dissection,59,77,NA,0,0.99,0
1050,bluegill,6/13/2017,15.5,chiro_p,50,above,foregut,dissection,59,77,NA,3,0.85,2.55
1050,bluegill,6/13/2017,15.5,fish_yoy,50,above,foregut,dissection,59,77,NA,0,900,0
1050,bluegill,6/13/2017,15.5,springtail,50,above,foregut,dissection,59,77,NA,0,0.42,0
1050,bluegill,6/13/2017,15.5,zoop,50,above,foregut,dissection,59,77,NA,0,0.001,0
1050,bluegill,6/13/2017,15.5,chiro_l,50,above,foregut,dissection,59,77,NA,12,1.04,12.48
1050,bluegill,6/13/2017,15.5,coleo_ad,50,above,foregut,dissection,59,77,NA,0,0.71,0
1050,bluegill,6/13/2017,15.5,spider,50,above,foregut,dissection,59,77,NA,0,0.71,0
1050,bluegill,6/13/2017,15.5,mayfly,50,above,foregut,dissection,59,77,NA,0,0.71,0
1050,bluegill,6/13/2017,15.5,corixid,50,above,foregut,dissection,59,77,NA,47,0.01,0.47
1050,bluegill,6/13/2017,15.5,unk_ins,50,above,foregut,dissection,59,77,NA,0,0.71,0
1050,bluegill,6/13/2017,15.5,sciaridae,50,above,foregut,dissection,59,77,NA,0,0.71,0
1050,bluegill,6/13/2017,15.5,ostracod,50,above,foregut,dissection,59,77,NA,0,0.355,0
1050,bluegill,6/13/2017,15.5,coleo_l,50,above,foregut,dissection,59,77,NA,0,0.71,0
1050,bluegill,6/13/2017,15.5,seed,50,above,foregut,dissection,59,77,NA,0,0.71,0
1050,bluegill,6/13/2017,15.5,copepod,50,above,foregut,dissection,59,77,NA,0,0.42,0
1050,bluegill,6/13/2017,15.5,terr_hymen,50,above,foregut,dissection,59,77,NA,0,0.71,0
1050,bluegill,6/13/2017,15.5,terr_hemip,50,above,foregut,dissection,59,77,NA,0,0.71,0
1051,largemouth,6/13/2017,3.03,corixid,51,above,foregut,dissection,31,16,NA,10,0.01,0.1
1051,largemouth,6/13/2017,3.03,springtail,51,above,foregut,dissection,31,16,NA,0,0.42,0
1051,largemouth,6/13/2017,3.03,chiro_l,51,above,foregut,dissection,31,16,NA,2,1.04,2.08
1051,largemouth,6/13/2017,3.03,chiro_p,51,above,foregut,dissection,31,16,NA,1,0.85,0.85
1051,largemouth,6/13/2017,3.03,terr_hemip,51,above,foregut,dissection,31,16,NA,0,0.71,0
1051,largemouth,6/13/2017,3.03,coleo_ad,51,above,foregut,dissection,31,16,NA,0,0.71,0
1051,largemouth,6/13/2017,3.03,coleo_l,51,above,foregut,dissection,31,16,NA,0,0.71,0
1051,largemouth,6/13/2017,3.03,seed,51,above,foregut,dissection,31,16,NA,0,0.71,0
1051,largemouth,6/13/2017,3.03,fish_yoy,51,above,foregut,dissection,31,16,NA,0,900,0
1051,largemouth,6/13/2017,3.03,sciaridae,51,above,foregut,dissection,31,16,NA,0,0.71,0
1051,largemouth,6/13/2017,3.03,mayfly,51,above,foregut,dissection,31,16,NA,0,0.71,0
1051,largemouth,6/13/2017,3.03,copepod,51,above,foregut,dissection,31,16,NA,0,0.42,0
1051,largemouth,6/13/2017,3.03,zoop,51,above,foregut,dissection,31,16,NA,0,0.001,0
1051,largemouth,6/13/2017,3.03,unk_ins,51,above,foregut,dissection,31,16,NA,0,0.71,0
1051,largemouth,6/13/2017,3.03,chiro_a,51,above,foregut,dissection,31,16,NA,0,0.99,0
1051,largemouth,6/13/2017,3.03,spider,51,above,foregut,dissection,31,16,NA,0,0.71,0
1051,largemouth,6/13/2017,3.03,ostracod,51,above,foregut,dissection,31,16,NA,0,0.355,0
1051,largemouth,6/13/2017,3.03,terr_hymen,51,above,foregut,dissection,31,16,NA,0,0.71,0
1052,spotfin,6/13/2017,27.485,coleo_l,52,above,foregut,dissection,57,56,NA,0,0.71,0
1052,spotfin,6/13/2017,27.485,spider,52,above,foregut,dissection,57,56,NA,0,0.71,0
1052,spotfin,6/13/2017,27.485,chiro_a,52,above,foregut,dissection,57,56,NA,0,0.99,0
1052,spotfin,6/13/2017,27.485,fish_yoy,52,above,foregut,dissection,57,56,NA,0,900,0
1052,spotfin,6/13/2017,27.485,zoop,52,above,foregut,dissection,57,56,NA,0,0.001,0
1052,spotfin,6/13/2017,27.485,sciaridae,52,above,foregut,dissection,57,56,NA,0,0.71,0
1052,spotfin,6/13/2017,27.485,springtail,52,above,foregut,dissection,57,56,NA,0,0.42,0
1052,spotfin,6/13/2017,27.485,ostracod,52,above,foregut,dissection,57,56,NA,1,0.355,0.355
1052,spotfin,6/13/2017,27.485,chiro_l,52,above,foregut,dissection,57,56,NA,22,1.04,22.88
1052,spotfin,6/13/2017,27.485,unk_ins,52,above,foregut,dissection,57,56,NA,0,0.71,0
1052,spotfin,6/13/2017,27.485,terr_hymen,52,above,foregut,dissection,57,56,NA,0,0.71,0
1052,spotfin,6/13/2017,27.485,mayfly,52,above,foregut,dissection,57,56,NA,0,0.71,0
1052,spotfin,6/13/2017,27.485,seed,52,above,foregut,dissection,57,56,NA,0,0.71,0
1052,spotfin,6/13/2017,27.485,copepod,52,above,foregut,dissection,57,56,NA,0,0.42,0
1052,spotfin,6/13/2017,27.485,terr_hemip,52,above,foregut,dissection,57,56,NA,0,0.71,0
1052,spotfin,6/13/2017,27.485,corixid,52,above,foregut,dissection,57,56,NA,0,0.01,0
1052,spotfin,6/13/2017,27.485,chiro_p,52,above,foregut,dissection,57,56,NA,5,0.85,4.25
1052,spotfin,6/13/2017,27.485,coleo_ad,52,above,foregut,dissection,57,56,NA,0,0.71,0
1053,largemouth,6/13/2017,5.37,coleo_l,53,above,foregut,dissection,31,28,NA,0,0.71,0
1053,largemouth,6/13/2017,5.37,springtail,53,above,foregut,dissection,31,28,NA,0,0.42,0
1053,largemouth,6/13/2017,5.37,spider,53,above,foregut,dissection,31,28,NA,0,0.71,0
1053,largemouth,6/13/2017,5.37,ostracod,53,above,foregut,dissection,31,28,NA,0,0.355,0
1053,largemouth,6/13/2017,5.37,seed,53,above,foregut,dissection,31,28,NA,0,0.71,0
1053,largemouth,6/13/2017,5.37,terr_hemip,53,above,foregut,dissection,31,28,NA,0,0.71,0
1053,largemouth,6/13/2017,5.37,chiro_a,53,above,foregut,dissection,31,28,NA,0,0.99,0
1053,largemouth,6/13/2017,5.37,mayfly,53,above,foregut,dissection,31,28,NA,0,0.71,0
1053,largemouth,6/13/2017,5.37,copepod,53,above,foregut,dissection,31,28,NA,0,0.42,0
1053,largemouth,6/13/2017,5.37,fish_yoy,53,above,foregut,dissection,31,28,NA,0,900,0
1053,largemouth,6/13/2017,5.37,chiro_l,53,above,foregut,dissection,31,28,NA,5,1.04,5.2
1053,largemouth,6/13/2017,5.37,sciaridae,53,above,foregut,dissection,31,28,NA,0,0.71,0
1053,largemouth,6/13/2017,5.37,unk_ins,53,above,foregut,dissection,31,28,NA,0,0.71,0
1053,largemouth,6/13/2017,5.37,zoop,53,above,foregut,dissection,31,28,NA,0,0.001,0
1053,largemouth,6/13/2017,5.37,chiro_p,53,above,foregut,dissection,31,28,NA,0,0.85,0
1053,largemouth,6/13/2017,5.37,coleo_ad,53,above,foregut,dissection,31,28,NA,0,0.71,0
1053,largemouth,6/13/2017,5.37,terr_hymen,53,above,foregut,dissection,31,28,NA,0,0.71,0
1053,largemouth,6/13/2017,5.37,corixid,53,above,foregut,dissection,31,28,NA,17,0.01,0.17
1054,spotfin,6/13/2017,0.72,chiro_a,54,above,foregut,dissection,44,2,NA,0,0.99,0
1054,spotfin,6/13/2017,0.72,springtail,54,above,foregut,dissection,44,2,NA,0,0.42,0
1054,spotfin,6/13/2017,0.72,fish_yoy,54,above,foregut,dissection,44,2,NA,0,900,0
1054,spotfin,6/13/2017,0.72,mayfly,54,above,foregut,dissection,44,2,NA,0,0.71,0
1054,spotfin,6/13/2017,0.72,coleo_l,54,above,foregut,dissection,44,2,NA,0,0.71,0
1054,spotfin,6/13/2017,0.72,ostracod,54,above,foregut,dissection,44,2,NA,0,0.355,0
1054,spotfin,6/13/2017,0.72,terr_hemip,54,above,foregut,dissection,44,2,NA,0,0.71,0
1054,spotfin,6/13/2017,0.72,seed,54,above,foregut,dissection,44,2,NA,0,0.71,0
1054,spotfin,6/13/2017,0.72,zoop,54,above,foregut,dissection,44,2,NA,0,0.001,0
1054,spotfin,6/13/2017,0.72,chiro_l,54,above,foregut,dissection,44,2,NA,0,1.04,0
1054,spotfin,6/13/2017,0.72,spider,54,above,foregut,dissection,44,2,NA,0,0.71,0
1054,spotfin,6/13/2017,0.72,corixid,54,above,foregut,dissection,44,2,NA,1,0.01,0.01
1054,spotfin,6/13/2017,0.72,copepod,54,above,foregut,dissection,44,2,NA,0,0.42,0
1054,spotfin,6/13/2017,0.72,chiro_p,54,above,foregut,dissection,44,2,NA,0,0.85,0
1054,spotfin,6/13/2017,0.72,terr_hymen,54,above,foregut,dissection,44,2,NA,1,0.71,0.71
1054,spotfin,6/13/2017,0.72,unk_ins,54,above,foregut,dissection,44,2,NA,0,0.71,0
1054,spotfin,6/13/2017,0.72,sciaridae,54,above,foregut,dissection,44,2,NA,0,0.71,0
1054,spotfin,6/13/2017,0.72,coleo_ad,54,above,foregut,dissection,44,2,NA,0,0.71,0
1055,spotfin,6/13/2017,1.3,mayfly,55,above,foregut,dissection,49,28,NA,0,0.71,0
1055,spotfin,6/13/2017,1.3,chiro_a,55,above,foregut,dissection,49,28,NA,0,0.99,0
1055,spotfin,6/13/2017,1.3,terr_hemip,55,above,foregut,dissection,49,28,NA,0,0.71,0
1055,spotfin,6/13/2017,1.3,chiro_l,55,above,foregut,dissection,49,28,NA,1,1.04,1.04
1055,spotfin,6/13/2017,1.3,copepod,55,above,foregut,dissection,49,28,NA,0,0.42,0
1055,spotfin,6/13/2017,1.3,coleo_l,55,above,foregut,dissection,49,28,NA,0,0.71,0
1055,spotfin,6/13/2017,1.3,ostracod,55,above,foregut,dissection,49,28,NA,0,0.355,0
1055,spotfin,6/13/2017,1.3,seed,55,above,foregut,dissection,49,28,NA,0,0.71,0
1055,spotfin,6/13/2017,1.3,sciaridae,55,above,foregut,dissection,49,28,NA,0,0.71,0
1055,spotfin,6/13/2017,1.3,zoop,55,above,foregut,dissection,49,28,NA,0,0.001,0
1055,spotfin,6/13/2017,1.3,chiro_p,55,above,foregut,dissection,49,28,NA,0,0.85,0
1055,spotfin,6/13/2017,1.3,coleo_ad,55,above,foregut,dissection,49,28,NA,0,0.71,0
1055,spotfin,6/13/2017,1.3,springtail,55,above,foregut,dissection,49,28,NA,0,0.42,0
1055,spotfin,6/13/2017,1.3,terr_hymen,55,above,foregut,dissection,49,28,NA,0,0.71,0
1055,spotfin,6/13/2017,1.3,corixid,55,above,foregut,dissection,49,28,NA,26,0.01,0.26
1055,spotfin,6/13/2017,1.3,fish_yoy,55,above,foregut,dissection,49,28,NA,0,900,0
1055,spotfin,6/13/2017,1.3,spider,55,above,foregut,dissection,49,28,NA,0,0.71,0
1055,spotfin,6/13/2017,1.3,unk_ins,55,above,foregut,dissection,49,28,NA,0,0.71,0
1056,bluegill,6/13/2017,3.21,seed,56,above,foregut,dissection,49,15,NA,0,0.71,0
1056,bluegill,6/13/2017,3.21,terr_hemip,56,above,foregut,dissection,49,15,NA,0,0.71,0
1056,bluegill,6/13/2017,3.21,zoop,56,above,foregut,dissection,49,15,NA,0,0.001,0
1056,bluegill,6/13/2017,3.21,mayfly,56,above,foregut,dissection,49,15,NA,0,0.71,0
1056,bluegill,6/13/2017,3.21,chiro_a,56,above,foregut,dissection,49,15,NA,0,0.99,0
1056,bluegill,6/13/2017,3.21,ostracod,56,above,foregut,dissection,49,15,NA,0,0.355,0
1056,bluegill,6/13/2017,3.21,chiro_p,56,above,foregut,dissection,49,15,NA,0,0.85,0
1056,bluegill,6/13/2017,3.21,terr_hymen,56,above,foregut,dissection,49,15,NA,0,0.71,0
1056,bluegill,6/13/2017,3.21,coleo_l,56,above,foregut,dissection,49,15,NA,0,0.71,0
1056,bluegill,6/13/2017,3.21,coleo_ad,56,above,foregut,dissection,49,15,NA,0,0.71,0
1056,bluegill,6/13/2017,3.21,fish_yoy,56,above,foregut,dissection,49,15,NA,0,900,0
1056,bluegill,6/13/2017,3.21,spider,56,above,foregut,dissection,49,15,NA,0,0.71,0
1056,bluegill,6/13/2017,3.21,chiro_l,56,above,foregut,dissection,49,15,NA,3,1.04,3.12
1056,bluegill,6/13/2017,3.21,unk_ins,56,above,foregut,dissection,49,15,NA,0,0.71,0
1056,bluegill,6/13/2017,3.21,corixid,56,above,foregut,dissection,49,15,NA,9,0.01,0.09
1056,bluegill,6/13/2017,3.21,copepod,56,above,foregut,dissection,49,15,NA,0,0.42,0
1056,bluegill,6/13/2017,3.21,sciaridae,56,above,foregut,dissection,49,15,NA,0,0.71,0
1056,bluegill,6/13/2017,3.21,springtail,56,above,foregut,dissection,49,15,NA,0,0.42,0
1057,spotfin,6/13/2017,2.21,terr_hemip,57,above,foregut,dissection,46,17,NA,0,0.71,0
1057,spotfin,6/13/2017,2.21,ostracod,57,above,foregut,dissection,46,17,NA,0,0.355,0
1057,spotfin,6/13/2017,2.21,seed,57,above,foregut,dissection,46,17,NA,0,0.71,0
1057,spotfin,6/13/2017,2.21,fish_yoy,57,above,foregut,dissection,46,17,NA,0,900,0
1057,spotfin,6/13/2017,2.21,chiro_a,57,above,foregut,dissection,46,17,NA,0,0.99,0
1057,spotfin,6/13/2017,2.21,chiro_p,57,above,foregut,dissection,46,17,NA,0,0.85,0
1057,spotfin,6/13/2017,2.21,sciaridae,57,above,foregut,dissection,46,17,NA,0,0.71,0
1057,spotfin,6/13/2017,2.21,copepod,57,above,foregut,dissection,46,17,NA,0,0.42,0
1057,spotfin,6/13/2017,2.21,coleo_l,57,above,foregut,dissection,46,17,NA,0,0.71,0
1057,spotfin,6/13/2017,2.21,terr_hymen,57,above,foregut,dissection,46,17,NA,0,0.71,0
1057,spotfin,6/13/2017,2.21,chiro_l,57,above,foregut,dissection,46,17,NA,2,1.04,2.08
1057,spotfin,6/13/2017,2.21,unk_ins,57,above,foregut,dissection,46,17,NA,0,0.71,0
1057,spotfin,6/13/2017,2.21,zoop,57,above,foregut,dissection,46,17,NA,0,0.001,0
1057,spotfin,6/13/2017,2.21,mayfly,57,above,foregut,dissection,46,17,NA,0,0.71,0
1057,spotfin,6/13/2017,2.21,corixid,57,above,foregut,dissection,46,17,NA,13,0.01,0.13
1057,spotfin,6/13/2017,2.21,coleo_ad,57,above,foregut,dissection,46,17,NA,0,0.71,0
1057,spotfin,6/13/2017,2.21,spider,57,above,foregut,dissection,46,17,NA,0,0.71,0
1057,spotfin,6/13/2017,2.21,springtail,57,above,foregut,dissection,46,17,NA,0,0.42,0
1058,spotfin,6/13/2017,1.236,chiro_a,58,above,foregut,dissection,44,198,NA,0,0.99,0
1058,spotfin,6/13/2017,1.236,seed,58,above,foregut,dissection,44,198,NA,0,0.71,0
1058,spotfin,6/13/2017,1.236,terr_hemip,58,above,foregut,dissection,44,198,NA,0,0.71,0
1058,spotfin,6/13/2017,1.236,fish_yoy,58,above,foregut,dissection,44,198,NA,0,900,0
1058,spotfin,6/13/2017,1.236,coleo_l,58,above,foregut,dissection,44,198,NA,0,0.71,0
1058,spotfin,6/13/2017,1.236,ostracod,58,above,foregut,dissection,44,198,NA,0,0.355,0
1058,spotfin,6/13/2017,1.236,sciaridae,58,above,foregut,dissection,44,198,NA,0,0.71,0
1058,spotfin,6/13/2017,1.236,unk_ins,58,above,foregut,dissection,44,198,NA,0,0.71,0
1058,spotfin,6/13/2017,1.236,springtail,58,above,foregut,dissection,44,198,NA,0,0.42,0
1058,spotfin,6/13/2017,1.236,chiro_p,58,above,foregut,dissection,44,198,NA,0,0.85,0
1058,spotfin,6/13/2017,1.236,terr_hymen,58,above,foregut,dissection,44,198,NA,0,0.71,0
1058,spotfin,6/13/2017,1.236,chiro_l,58,above,foregut,dissection,44,198,NA,1,1.04,1.04
1058,spotfin,6/13/2017,1.236,spider,58,above,foregut,dissection,44,198,NA,0,0.71,0
1058,spotfin,6/13/2017,1.236,corixid,58,above,foregut,dissection,44,198,NA,0,0.01,0
1058,spotfin,6/13/2017,1.236,copepod,58,above,foregut,dissection,44,198,NA,0,0.42,0
1058,spotfin,6/13/2017,1.236,coleo_ad,58,above,foregut,dissection,44,198,NA,0,0.71,0
1058,spotfin,6/13/2017,1.236,mayfly,58,above,foregut,dissection,44,198,NA,0,0.71,0
1058,spotfin,6/13/2017,1.236,zoop,58,above,foregut,dissection,44,198,NA,196,0.001,0.196
1059,largemouth,6/13/2017,0.16,chiro_a,59,above,foregut,dissection,36,16,NA,0,0.99,0
1059,largemouth,6/13/2017,0.16,ostracod,59,above,foregut,dissection,36,16,NA,0,0.355,0
1059,largemouth,6/13/2017,0.16,copepod,59,above,foregut,dissection,36,16,NA,0,0.42,0
1059,largemouth,6/13/2017,0.16,terr_hemip,59,above,foregut,dissection,36,16,NA,0,0.71,0
1059,largemouth,6/13/2017,0.16,coleo_l,59,above,foregut,dissection,36,16,NA,0,0.71,0
1059,largemouth,6/13/2017,0.16,corixid,59,above,foregut,dissection,36,16,NA,16,0.01,0.16
1059,largemouth,6/13/2017,0.16,sciaridae,59,above,foregut,dissection,36,16,NA,0,0.71,0
1059,largemouth,6/13/2017,0.16,terr_hymen,59,above,foregut,dissection,36,16,NA,0,0.71,0
1059,largemouth,6/13/2017,0.16,spider,59,above,foregut,dissection,36,16,NA,0,0.71,0
1059,largemouth,6/13/2017,0.16,chiro_l,59,above,foregut,dissection,36,16,NA,0,1.04,0
1059,largemouth,6/13/2017,0.16,unk_ins,59,above,foregut,dissection,36,16,NA,0,0.71,0
1059,largemouth,6/13/2017,0.16,seed,59,above,foregut,dissection,36,16,NA,0,0.71,0
1059,largemouth,6/13/2017,0.16,fish_yoy,59,above,foregut,dissection,36,16,NA,0,900,0
1059,largemouth,6/13/2017,0.16,springtail,59,above,foregut,dissection,36,16,NA,0,0.42,0
1059,largemouth,6/13/2017,0.16,coleo_ad,59,above,foregut,dissection,36,16,NA,0,0.71,0
1059,largemouth,6/13/2017,0.16,mayfly,59,above,foregut,dissection,36,16,NA,0,0.71,0
1059,largemouth,6/13/2017,0.16,chiro_p,59,above,foregut,dissection,36,16,NA,0,0.85,0
1059,largemouth,6/13/2017,0.16,zoop,59,above,foregut,dissection,36,16,NA,0,0.001,0
1060,river_shiner,6/13/2017,4.98,ostracod,60,above,whole_gut,dissection,49,8,NA,0,0.355,0
1060,river_shiner,6/13/2017,4.98,sciaridae,60,above,whole_gut,dissection,49,8,NA,0,0.71,0
1060,river_shiner,6/13/2017,4.98,chiro_a,60,above,whole_gut,dissection,49,8,NA,0,0.99,0
1060,river_shiner,6/13/2017,4.98,coleo_l,60,above,whole_gut,dissection,49,8,NA,0,0.71,0
1060,river_shiner,6/13/2017,4.98,springtail,60,above,whole_gut,dissection,49,8,NA,0,0.42,0
1060,river_shiner,6/13/2017,4.98,terr_hemip,60,above,whole_gut,dissection,49,8,NA,1,0.71,0.71
1060,river_shiner,6/13/2017,4.98,spider,60,above,whole_gut,dissection,49,8,NA,0,0.71,0
1060,river_shiner,6/13/2017,4.98,coleo_ad,60,above,whole_gut,dissection,49,8,NA,0,0.71,0
1060,river_shiner,6/13/2017,4.98,terr_hymen,60,above,whole_gut,dissection,49,8,NA,1,0.71,0.71
1060,river_shiner,6/13/2017,4.98,corixid,60,above,whole_gut,dissection,49,8,NA,1,0.01,0.01
1060,river_shiner,6/13/2017,4.98,fish_yoy,60,above,whole_gut,dissection,49,8,NA,0,900,0
1060,river_shiner,6/13/2017,4.98,chiro_l,60,above,whole_gut,dissection,49,8,NA,0,1.04,0
1060,river_shiner,6/13/2017,4.98,copepod,60,above,whole_gut,dissection,49,8,NA,0,0.42,0
1060,river_shiner,6/13/2017,4.98,zoop,60,above,whole_gut,dissection,49,8,NA,0,0.001,0
1060,river_shiner,6/13/2017,4.98,seed,60,above,whole_gut,dissection,49,8,NA,5,0.71,3.55
1060,river_shiner,6/13/2017,4.98,unk_ins,60,above,whole_gut,dissection,49,8,NA,0,0.71,0
1060,river_shiner,6/13/2017,4.98,mayfly,60,above,whole_gut,dissection,49,8,NA,0,0.71,0
1060,river_shiner,6/13/2017,4.98,chiro_p,60,above,whole_gut,dissection,49,8,NA,0,0.85,0
